experiment	label	group	direction	metric	value	details	output_dir
pac_lacp144	PAC, LCP 1.44s	main	en-pt	LongAL (CA)	4006.8979	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	LongLAAL (CA)	4050.1112	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	LongAP (CA)	1.0834	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	LongDAL (CA)	5065.6941	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	normalized_erasure	0.8663280116110305	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	real_time_factor	0.5992373161140353	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	chunks	2370	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	generated_tokens_total	12859	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	deleted_tokens_total	5969	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	deletion_ratio	0.46418850610467377	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	revision_step_rate	0.21265822784810126	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	emission_step_rate	0.8126582278481013	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	mean_computation_time_s	0.861653671787761	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	p95_computation_time_s	1.246462106704712	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	max_computation_time_s	3.2709062099456787	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	total_computation_time_s	2042.1192021369934	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	metrics_log_rtf	2.8244182808335494	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	chunks	2370.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	generated_tokens_total	17737.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	deleted_tokens_total	11506.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	deletion_ratio	0.648700	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	revision_step_rate	0.214346	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	emission_step_rate	0.781435	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	mean_computation_time_s	0.921222	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	p50_computation_time_s	0.915766	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	p95_computation_time_s	1.363166	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	max_computation_time_s	2.431743	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	total_computation_time_s	2183.296102	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-de	metrics_log_rtf	3.019678	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	chunks	2370.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	generated_tokens_total	29721.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	deleted_tokens_total	22337.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	deletion_ratio	0.751556	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	revision_step_rate	0.214346	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	emission_step_rate	0.806751	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	mean_computation_time_s	0.913896	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	p50_computation_time_s	0.914184	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	p95_computation_time_s	1.333656	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	max_computation_time_s	2.496747	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	total_computation_time_s	2165.933205	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-fr	metrics_log_rtf	2.995663	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	chunks	2370.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	generated_tokens_total	12859.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	deleted_tokens_total	5969.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	deletion_ratio	0.464189	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	revision_step_rate	0.212658	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	emission_step_rate	0.812658	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	mean_computation_time_s	0.861654	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	p50_computation_time_s	0.865553	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	p95_computation_time_s	1.246462	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	max_computation_time_s	3.270906	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	total_computation_time_s	2042.119202	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp144	PAC, LCP 1.44s	main	en-pt	metrics_log_rtf	2.824418	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp144
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	BLEU	25.4863	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	chrF	55.4363	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	COMET	0.7081	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongYAAL (CU)	1631.1124	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongAL (CU)	1518.2187	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongLAAL (CU)	1784.2051	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongAP (CU)	0.7435	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongDAL (CU)	2371.1975	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongYAAL (CA)	2300.2760	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongAL (CA)	2240.9603	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongLAAL (CA)	2478.2339	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongAP (CA)	0.8724	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	LongDAL (CA)	3136.1765	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	normalized_erasure	2.112013231093069	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	real_time_factor	1.013851769813848	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	chunks	5328	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	generated_tokens_total	20698	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	deleted_tokens_total	14047	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	deletion_ratio	0.678664605275872	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	revision_step_rate	0.16478978978978978	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	emission_step_rate	0.6347597597597597	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	mean_computation_time_s	0.6484738778065633	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	p95_computation_time_s	0.9968414306640625	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	max_computation_time_s	1.5377922058105469	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	total_computation_time_s	3455.068820953369	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	metrics_log_rtf	4.778643445116746	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	BLEU	36.5421	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	chrF	63.5051	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	COMET	0.6005	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongYAAL (CU)	1614.2689	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongAL (CU)	1575.7848	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongLAAL (CU)	1731.0037	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongAP (CU)	0.7208	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongDAL (CU)	2336.6722	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongYAAL (CA)	2286.2418	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongAL (CA)	2298.5084	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongLAAL (CA)	2433.9629	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongAP (CA)	0.8468	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	LongDAL (CA)	3111.9820	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	normalized_erasure	3.3096672779669896	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	real_time_factor	1.0209978988455262	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	chunks	5328	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	generated_tokens_total	32900	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	deleted_tokens_total	25266	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	deletion_ratio	0.7679635258358662	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	revision_step_rate	0.15521771771771772	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	emission_step_rate	0.6437687687687688	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	mean_computation_time_s	0.6530446426288502	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	p95_computation_time_s	0.992340087890625	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	max_computation_time_s	1.5864782333374023	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	total_computation_time_s	3479.4218559265137	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-fr	metrics_log_rtf	4.8123256890817165	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	BLEU	36.3099	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	chrF	62.8679	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	COMET	0.6668	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongYAAL (CU)	1645.8816	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongAL (CU)	1640.3432	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongLAAL (CU)	1773.5015	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongAP (CU)	0.7091	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongDAL (CU)	2351.8697	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongYAAL (CA)	2292.8153	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongAL (CA)	2328.7628	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongLAAL (CA)	2444.9910	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongAP (CA)	0.8278	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	LongDAL (CA)	3084.7604	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	normalized_erasure	1.2490388722768049	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	real_time_factor	0.964250650802861	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	chunks	5328	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	generated_tokens_total	15795	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	deleted_tokens_total	8772	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	deletion_ratio	0.5553656220322887	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	revision_step_rate	0.16910660660660662	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	emission_step_rate	0.6413288288288288	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	mean_computation_time_s	0.6167483031749725	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	p95_computation_time_s	0.9475045204162598	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	max_computation_time_s	1.3549129962921143	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	total_computation_time_s	3286.0349593162537	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-pt	metrics_log_rtf	4.544855756137489	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	chunks	5328.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	generated_tokens_total	20698.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	deleted_tokens_total	14047.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	deletion_ratio	0.678665	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	revision_step_rate	0.164790	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	emission_step_rate	0.634760	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	mean_computation_time_s	0.648474	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	p50_computation_time_s	0.686448	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	p95_computation_time_s	0.996841	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	max_computation_time_s	1.537792	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
pac_lacp064_10	PAC, LCP 0.64s 10s	main	en-de	total_computation_time_s	3455.068821	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp064_10
